pmid	geneId	diseaseId	g_name	d_name	is_befree	is_dtminer	is_ft1	hit_ft1	hit_abs	1st_label	2nd_label	is_ner_error	is_complex	have_s	target_sentences	in abs	in_intro	in_method	in_result	in_diss	in_conclusion	Have -	S no strong	comment	is_target_knowledge
24080184	6548	D003920	NHE1 | Nhe1 | Slc9a1	diabetes | diabetic	1	1	1.0	4			1.0				The reduction in Ankrd23 expression, which is upregulated in type 2 diabetes and insulin resistant muscle and has been shown to impair lipid uptake, is consistent with possible effects on metabolic substrate handling in Nhe1-/- hearts.				1.0	1.0					
24080184	6548	D004194	NHE1 | Nhe1 | Slc9a1	myocardial stress | pyruvate oxidation	1	1	1.0	5			1.0				NHE1-null hearts are protected against high-fat diet-induced myocardial stress	1.0			1.0						
24080184	6548	D004827	NHE1 | Nhe1 | Slc9a1	epilepsy	1	1	1.0	4			1.0				We reported previously that Nhe1-/- mice exhibited growth retardation and a high incidence of sudden death from slow-wave epilepsy. 			1.0							
24080184	6548	D005234	NHE1 | Nhe1 | Slc9a1	fatty liver disease	1	1	1.0	5			1.0				These data indicate that long-term ablation of NHE1 activity increases the redox potential, mitigates high-fat diet-induced myocardial stress and fatty liver disease	1.0				1.0					
24080184	6548	D005355	NHE1 | Nhe1 | Slc9a1	fibrosis	1	1	1.0	3			1.0		L		Chronic inhibition of NHE1 is known to attenuate progression of cardiac hypertrophy and heart failure in animal models, and life-long treatment with cariporide caused a remarkable increase in lifespan of both hypertensive and normotensive rats, attenuating cardiac hypertrophy and fibrosis typically associated with aging.					1.0					
24080184	6548	D006130	NHE1 | Nhe1 | Slc9a1	growth retardation	1	1	1.0	5			1.0				We reported previously that Nhe1-/- mice exhibited growth retardation and a high incidence of sudden death from slow-wave epilepsy. 			1.0							
24080184	6548	D006331	NHE1 | Nhe1 | Slc9a1	heart disease | cardiac PKB	1	1	1.0	10	8.0	1.0	1.0				It is possible that some of the newer NHE1 inhibitors, which are being developed for chronic dosing, will be suitable for treatment of heart disease and metabolic conditions that affect other organs as well.						1.0				1.0
24080184	6548	D006332	NHE1 | Nhe1 | Slc9a1	cardiac hypertrophy and failure | cardiac hypertrophy	1	1	1.0	5	2.0	1.0	1.0				Chronic inhibition of NHE1 is known to attenuate progression of cardiac hypertrophy and heart failure in animal models	1.0				2.0					1.0
24080184	6548	D006333	NHE1 | Nhe1 | Slc9a1	heart failure	1	1	1.0	8			1.0				evidence from pre-clinical studies that chronic inhibition of NHE1 reduces post-infarction remodeling and heart failure indicates that long-term NHE1 inhibition might have protective effects. 		1.0			1.0					
24080184	6548	D006973	NHE1 | Nhe1 | Slc9a1	hypertensive	1	1	1.0	4			1.0		L		Chronic inhibition of NHE1 is known to attenuate progression of cardiac hypertrophy and heart failure in animal models, and life-long treatment with cariporide caused a remarkable increase in lifespan of both hypertensive and normotensive rats, attenuating cardiac hypertrophy and fibrosis typically associated with aging.					1.0					
24080184	6548	D006980	NHE1 | Nhe1 | Slc9a1	hyperthyroidism	1	1	1.0	4			1.0				An intriguing question that emerges from these observations is whether inhibition of NHE1 leads to enhanced insulin sensitivity in pathological conditions such as hyperthyroidism, diabetes, metabolic syndrome, and fatty liver disease. 					1.0					
24080184	6548	D006984	NHE1 | Nhe1 | Slc9a1	hypertrophy | vascular hypertrophy	1	1	1.0	4			1.0				These mice and another mouse model of cardiac-specific overexpression of an activated NHE1 develop severe hypertrophy and heart failure					1.0					
24080184	6548	D007238	NHE1 | Nhe1 | Slc9a1	infarction remodeling	1	1	1.0	6			1.0				evidence from pre-clinical studies that chronic inhibition of NHE1 reduces post-infarction remodeling and heart failure indicates that long-term NHE1 inhibition might have protective effects. 		1.0								
24080184	6548	D007249	NHE1 | Nhe1 | Slc9a1	inflammation	0	0	1.0	4			0.0														
24080184	6548	D007511	NHE1 | Nhe1 | Slc9a1	ischemia	1	1	1.0	7			1.0				The role of the NHE1 Na+/H+ exchanger (Slc9a1) in ischemia-reperfusion (I/R) injury and the benefits of NHE1 inibition, as revealed by experimental studies		1.0			1.0					
24080184	6548	D008103	NHE1 | Nhe1 | Slc9a1	liver fibrosis	1	1	1.0	5			1.0				The NHE1 inhibitor cariporide has been shown to reduce liver fibrosis in rats 					1.0					
24080184	6548	D008107	NHE1 | Nhe1 | Slc9a1	liver disease	0	0	1.0	4			0.0													B D	
24080184	6548	D008659	NHE1 | Nhe1 | Slc9a1	metabolic syndrome	0	1	1.0	5			1.0				An intriguing question that emerges from these observations is whether inhibition of NHE1 leads to enhanced insulin sensitivity in pathological conditions such as hyperthyroidism, diabetes, metabolic syndrome, and fatty liver disease.					1.0					
24080184	6548	D009202	NHE1 | Nhe1 | Slc9a1	myocardial injury | myocardial insulin	0	0	1.0	4			1.0	Di	m		We previously reported that these mice are protected against acute I/R-induced myocardial injury. Here we show that the long-term loss of NHE1 activity		1.0								
24080184	6548	D009203	NHE1 | Nhe1 | Slc9a1	myocardial infarction	1	1	1.0	4			1.0		n	N	Although there was a promising reduction in myocardial infarction following coronary artery bypass graft surgery, clinical trials using short-term inhibition of NHE1 have shown no overall therapeutic benefit.					1.0					
24080184	6548	D009765	NHE1 | Nhe1 | Slc9a1	obesity	0	0	1.0	4			0.0														
24080184	6548	D015427	NHE1 | Nhe1 | Slc9a1	ischemia-reperfusion injury	1	1	1.0	7	2.0	1.0	1.0				Acute inhibition of the NHE1 Na+/H+ exchanger protects against ischemia-reperfusion injury and chronic inhibition attenuates development of cardiac hypertrophy and failure.	1.0									1.0
24080184	6548	D015430	NHE1 | Nhe1 | Slc9a1	bodyweight gain	0	1	1.0	3			1.0		C		When placed on a high-fat diet for 8 weeks, bodyweight gain was blunted in Nhe1-/- mice (Fig. 8C, 4.4 +- 1.6 g in Nhe1-/-; 9.6 +- 1.9 g in WT) and glucose levels remained lower than in WT mice (Fig. 8D, 77 +- 12 mg/dL in Nhe1-/-; 115 +- 4 mg/dL in WT). 				1.0						
24080184	6548	D050171	NHE1 | Nhe1 | Slc9a1	dyslipidemia	0	0	1.0	4			0.0														
24080184	6548	D058186	NHE1 | Nhe1 | Slc9a1	hypercontracture injury	1	1	1.0	5			1.0				The general consensus is that NHE1 inhibition protects against hypercontracture injury by attenuating Na+-loading, which in turn limits Ca2+ accumulation during ischemia. 		1.0								
24080184	6548	D065626	NHE1 | Nhe1 | Slc9a1	non-alcoholic fatty liver disease	0	0	1.0	5			0.0														
24117827	4067	D007249	Lyn	inflammation | inflammatory disease | joint inflammation | neutrophil inflammation	1	1	1.0	5			1.0				Despite the conflicting findings, these studies raise the possibility that Lyn could be a key component in neutrophil inflammation. I		1.0								
24143102	404677	D012559	CIMT	schizophrenia	1	1	1.0	9	4.0	1.0	1.0				schizophrenia had decreased ABI and increased CIMT					2.0	1.0				1.0
24143102	404677	D050197	CIMT	atherosclerosis and diastolic dysfunction | atherosclerosis | atherosclerotic disease | subclinical atherosclerosis | atherosclerotic diseases	1	1	1.0	10	1.0	1.0	1.0				The CIMT is also an indicator of subclinical atherosclerosis.		1.0		2.0						1.0
24152380	1351	D000275	Cox	depressive symptoms | depressive | depression	0	0		0	1.0	0.0	0.0														
24152380	7422	D010051	vascular endothelial growth factor	ovarian cancer	0	0		0	1.0	0.0	0.0														
24160453	5770	D009765	PTP-1B	obesity	1	1	1.0	10	7.0	1.0	1.0				Possible modulation of FAS and PTP-1B signaling in ameliorative potential of Bombax ceiba against high fat diet induced obesity	1.0					1.0				1.0
24186967	3684	D007238	CD11b	infarction | infarct	0	1	1.0	4	1.0	0.0	1.0				Wang et al have shown an analogous proinflammatory state in the BM (increased CD11b+, Gr-1+, or Ly6Chigh cells) early after infarction					1.0					
24186967	3684	D007249	CD11b	inflammation | systemic inflammation | cardiac inflammation	0	1	1.0	3			0.0														
24186967	3687	D007238	CD11c	infarction | infarct	0	0	1.0	3	1.0	0.0	0.0														
24186967	5788	D007249	CD45	inflammation | systemic inflammation | cardiac inflammation	1	1	1.0	6			1.0				As an additional control for adoptive transfer, we also isolated splenocytes from CD45.2 C57BL/6J male mice (6-8 weeks) treated with either lipopolysaccharide (LPS) to induce systemic inflammation or PBS control.			1.0							
24373538	361	D004660	AQP4	Encephalitis | encephalitis	1	1	1.0	10	1.0	0.0	1.0				In patients with extensive myelitis who are seronegative for anti-AQP4 antibodies, and after other classical causes have been excluded, the hypothesis of atypical anti-NMDAR-Ab encephalitis should also be considered.	1.0			1.0						
24373538	361	D009187	AQP4	myelitis	1	1	1.0	3	2.0	0.0	1.0				In patients with extensive myelitis who are seronegative for anti-AQP4 antibodies, and after other classical causes have been excluded, the hypothesis of atypical anti-NMDAR-Ab encephalitis should also be considered.	1.0					1.0				
24373684	1136	D001249	CHRNA3	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	1136	D001982	CHRNA3	bronchial hyperresponsiveness	1	1		0	0.0	1.0	1.0				Studies in the Norwegian ECA- and GAIN-cohorts have found that CHRNA3/5 polymorphisms on chromosome 15 are positively associated with bronchial hyperresponsiveness		1.0								1.0
24373684	1136	D004342	CHRNA3	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24373684	327677	D004342	CD38	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24373684	3558	D001249	IL-2	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	3559	D001249	CD25	asthma | asthma epidemic	0	0		0	3.0	0.0	0.0														
24373684	3559	D004342	CD25	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24373684	3565	D001249	IL-4	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	3576	D001249	IL-8	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	3586	D001249	IL-10	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	3952	D001249	leptin	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	4049	D001249	LT-alpha	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	4049	D004342	LT-alpha	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24373684	4049	D004485	LT-alpha	eczema	1	1		0	0.0	1.0	1.0				Elevated cord blood IgE, together with specific LT-alpha and FcepsilonRI-beta genotypes and a higher maternal stress during pregnancy were linked to a higher risk of eczema at age of 2 yrs.		1.0								1.0
24373684	50943	D001249	Foxp3	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	50943	D004342	Foxp3	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24373684	51087	D001249	DBPC	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0	Gki												Double blinded placebo controlled	
24373684	59067	D004342	IL-21	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	1.0	1.0		mC		For example, the interleukin IL-21 may be involved in the pathogenesis of atopic dermatitis and the chemokine CCL18, also known as pulmonary and activation-regulated chemokine (PARC), may be linked to disease severity.		1.0								1.0
24373684	6362	D003876	CCL18 | pulmonary and activation-regulated chemokine | PARC	atopic eczema | atopic dermatitis	1	1		0	0.0	1.0	1.0		mC		For example, the interleukin IL-21 may be involved in the pathogenesis of atopic dermatitis and the chemokine CCL18, also known as pulmonary and activation-regulated chemokine (PARC), may be linked to disease severity.		1.0								1.0
24373684	6362	D004342	CCL18 | pulmonary and activation-regulated chemokine | PARC	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	1.0		mC		For example, the interleukin IL-21 may be involved in the pathogenesis of atopic dermatitis and the chemokine CCL18, also known as pulmonary and activation-regulated chemokine (PARC), may be linked to disease severity.		1.0								
24373684	931	D001249	FcepsilonRI-beta	asthma | asthma epidemic	0	0		0	4.0	0.0	0.0														
24373684	931	D004342	FcepsilonRI-beta	food allergies | allergic disorders | allergies | food allergy | allergic diseases | allergy | allergic inflammation | allergies to vegetal food | milk allergy	0	0		0	2.0	0.0	0.0														
24434143	760	D007511	Ca2	ischemia	1	1	1.0	9	5.0	0.0	0.0	Gki												NER error	
24509439	2335	C537734	fibronectin | Fibronectin | FN	Synergy H4 Multi-Mode Microplate Reader	0	0	1.0	9			0.0	Dki													
24509439	2335	D005355	fibronectin | Fibronectin | FN	fibrosis	0	1	1.0	7			1.0				Similar to fibronectin, increased tissue deposition of vitronectin has been observed in a number of disease states, including tissue fibrosis, atherosclerosis, tumor progression and sepsis.		1.0								
24509439	2335	D007177	fibronectin | Fibronectin | FN	inappropriate	1	1	1.0	8			0.0	Dki			Thus, fibronectin fibril structure must be tightly regulated in order to prevent inappropriate or unregulated expression of the signaling activity of ECM fibronectin fibrils.		1.0							well snt structure, but non sense in GDA, will deteriorate model	
24509439	2335	D009369	fibronectin | Fibronectin | FN	tumor | stroma of tumors	0	1	1.0	6			1.0				Similar to fibronectin, increased tissue deposition of vitronectin has been observed in a number of disease states, including tissue fibrosis, atherosclerosis, tumor progression and sepsis.		1.0								
24509439	2335	D014842	fibronectin | Fibronectin | FN	von Willebrand	0	1	1.0	7		0.0	0.0	Dki													
24509439	2335	D017180	fibronectin | Fibronectin | FN	VT	0	0	1.0	10			0.0													non sense	
24509439	2335	D018805	fibronectin | Fibronectin | FN	sepsis	1	1	1.0	7			1.0				Similar to fibronectin, increased tissue deposition of vitronectin has been observed in a number of disease states, including tissue fibrosis, atherosclerosis, tumor progression and sepsis.		1.0								
24509439	2335	D050197	fibronectin | Fibronectin | FN	atherosclerosis	0	1	1.0	7			1.0				Similar to fibronectin, increased tissue deposition of vitronectin has been observed in a number of disease states, including tissue fibrosis, atherosclerosis, tumor progression and sepsis.		1.0								
24620788	404677	D000419	cIMT	albuminuria	1	1	1.0	4			1.0	Gi			that showed that albuminuria was among the predictors of progression in cIMT at 12 years of post-trial follow-u					1.0				hard to correct NER error	
24620788	404677	D009220	cIMT	proliferative retinopathy | macroangiopathy and proliferative retinopathy	1	1	1.0	6			1.0				In conclusion, in T1DM patients without, contrary to patients with proliferative retinopathy, cIMT as marker of subclinical atherosclerotic disease, but not cD, as marker of arterial stiffness, was related to poorer performance in cognitive domains.	1.0			1.0	1.0	1.0				
24620788	404677	D050197	cIMT	atherosclerosis | atherosclerotic disease	0	1	1.0	4			0.0														
24650018	114548	D005234	NLRP3 | NLR family pyrin domain containing 3	steatohepatitis | non-alcoholic steatohepatitis | dietary steatohepatitis | TLR9 deficiency attenuated experimental steatohepatitis | inflammasome-deficiency worsens the hepatic steatosis | macrovesicular steatosis | decreased steatosis | steatosis | MCD-steatohepatitis | steatohepatitis Hosoi | steatohepatitis liver	1	1	1.0	4			1.0				Both bone marrow-derived and non-bone marrow-derived cells contribute to AIM2 and NLRP3 inflammasome activation in a MyD88-dependent manner in dietary steatohepatitis	1.0	1.0		1.0	1.0					
24650018	3553	D005234	interleukin-1beta | IL-1beta	steatohepatitis | non-alcoholic steatohepatitis | dietary steatohepatitis | TLR9 deficiency attenuated experimental steatohepatitis | inflammasome-deficiency worsens the hepatic steatosis | macrovesicular steatosis | decreased steatosis | steatosis | MCD-steatohepatitis | steatohepatitis Hosoi | steatohepatitis liver	1	1	1.0	5			1.0				We found that the inflammasomes were significantly more active in steatohepatitis than in controls, indicated by increased caspase-1 activity and increased cleaved IL-1beta levels.	1.0	1.0		1.0	1.0					
